epoch,train_loss,valid_loss,validation,targeted_validation,div_metric,entropy,fool_loss,time
304,6.518028,6.821105,0.727000,0.042000,609.250000,8.789282,6.821105,05:35
305,6.468510,6.663370,0.713000,0.043000,606.000000,8.770506,6.663369,05:36
306,6.494868,6.640733,0.720000,0.054000,612.500000,8.818180,6.640733,05:33
307,6.649522,6.659455,0.720000,0.042000,606.750000,8.773681,6.659456,05:37
308,6.543550,6.648211,0.729000,0.055000,608.000000,8.775551,6.648211,05:36
309,6.521688,6.720362,0.726000,0.047000,608.000000,8.765970,6.720361,05:35
310,6.620042,6.638807,0.735000,0.041000,611.000000,8.796135,6.638806,05:38
311,6.660551,6.768784,0.735000,0.041000,604.500000,8.750615,6.768784,05:36
312,6.555396,6.657068,0.723000,0.035000,604.500000,8.744055,6.657069,05:37
313,6.626998,6.781508,0.727000,0.038000,607.500000,8.790681,6.781507,05:34
314,6.590197,6.648487,0.728000,0.041000,607.250000,8.759784,6.648488,05:31
315,6.512700,6.676879,0.716000,0.050000,618.250000,8.803668,6.676879,05:27
316,6.567841,6.517969,0.737000,0.066000,607.000000,8.733938,6.517969,05:06
317,6.567022,6.580085,0.741000,0.047000,605.250000,8.725454,6.580085,05:29
318,6.494578,6.615063,0.727000,0.054000,606.250000,8.754529,6.615065,05:14
319,6.481054,6.608135,0.738000,0.053000,617.000000,8.811440,6.608136,05:05
320,6.477240,6.566958,0.749000,0.048000,611.500000,8.779044,6.566959,05:19
321,6.588365,6.622238,0.719000,0.052000,609.500000,8.770912,6.622239,05:13
322,6.513252,6.706929,0.729000,0.047000,596.250000,8.675013,6.706929,05:10
323,6.427811,6.729985,0.722000,0.043000,591.000000,8.622571,6.729985,05:11
324,6.454891,6.576725,0.726000,0.054000,605.500000,8.745054,6.576725,05:33
325,6.574287,6.653630,0.740000,0.045000,594.250000,8.643030,6.653631,05:34
326,6.513345,6.659874,0.723000,0.044000,597.500000,8.663202,6.659875,05:09
327,6.563648,6.638424,0.735000,0.048000,605.500000,8.733463,6.638423,05:13
